AVGGIFT,HV1_log,IC1_transformed,IC5_transformed,gender,TARGET_D
6.608695652000001,7.302613222666667,14.41836535,4.2061735260000015,Female,8.0
7.083333333,7.035998095,14.83108698,4.204940582,Male,9.0
17.5,8.750290125333336,16.74111725,4.1974909060000005,Female,25.0
5.380952381,7.607557219333334,18.11611805,4.1797380839999985,Female,10.0
7.285714286,7.825429760333334,14.91109475,4.1856525310000015,Female,10.0
10.28571429,8.381273746333331,17.85157144,4.215253843,Female,19.0
13.11111111,8.820768294,13.22728763,4.179718723,Female,30.0
8.75,7.42586727,13.05116011,4.147549135,Male,15.0
3.642857143,7.760092895666666,17.28345692,4.228141695,Male,5.0
24.75,9.035105497333332,15.10766758,4.16361996,U,25.0
12.33333333,8.154071061333331,13.17740476,4.130964187,Female,25.0
6.892857143,6.834499413,13.12717347,4.149778092,Female,9.0
7.9,7.627962712666668,15.10766758,4.174338794,Male,8.0
14.7,9.403926873333337,18.33322679,4.263043391,Female,16.0
9.2,7.7542166816666676,16.56352677,4.172210136,Female,14.0
8.294117647,7.019541957333332,15.20417629,4.134691641,Female,10.0
5.074074073999999,8.032457738666665,17.89384672,4.2402845000000005,Female,5.0
13.33333333,10.915580704666667,16.75708401,4.272437242,Female,50.0
12.14285714,9.225033642,14.89116832,4.179087732,Female,30.0
11.07692308,8.659802902333332,18.07484437,4.211645447,Female,25.0
14.0,7.930054711333332,17.62276479,4.223814236,Female,10.0
15.0,9.095416037,13.56718319,4.211258241,Male,15.0
5.714285714,6.200491848666668,11.28998376,4.08361881,Male,5.0
2.674418605,6.450509174,13.49566852,4.138843186,Male,3.0
13.2,8.526281570666669,15.68835412,4.192069895,Male,20.0
12.5,7.7647126910000015,12.43948894,4.209487615,Male,15.0
22.8,9.622892162333333,17.23824412,4.253542669,Female,25.0
4.217391304,6.372504035666668,15.20417629,4.1532705189999986,Female,5.0
6.571428571,7.117397776666667,14.093721300000002,4.196492548,Female,5.0
5.7,6.923019826666668,12.81812162,4.107692015,U,11.0
11.66666667,8.793856442333333,17.08586353,4.185918848,Female,25.0
9.0,7.729016031333332,19.55360711,4.23007262,Female,10.0
16.25,9.387128361666667,18.2523975,4.193803312,Female,20.0
4.0,7.622261028333333,15.43120882,4.240077546,Female,4.0
13.33333333,7.416059652666668,13.32603129,4.13080398,Male,20.0
25.0,8.532222727333334,16.02506337,4.1980609730000005,Female,25.0
9.333333332999999,7.248430292333333,13.82363633,4.141476848,Male,10.0
10.44444444,9.141778853333333,19.44657005,4.299862717,Female,10.0
3.6875,6.471060387333332,13.77766207,4.149740654,Female,4.0
13.0,8.485590731666667,15.48699248,4.2086365080000006,Female,20.0
10.10526316,7.813409274333331,16.49803755,4.1798348380000006,U,10.0
8.5625,8.482306656666667,15.95529329,4.1844696080000015,Male,20.0
12.27272727,8.563360998666669,14.20347286,4.22607959,Female,20.0
11.66666667,9.580108323333333,15.20417629,4.161896302,Female,37.0
7.333333333,7.256580297333333,15.24245885,4.159998364,Female,10.0
3.411764706,6.9376878353333336,15.79615685,4.185900501,Female,1.0
4.347826087,7.356889135666669,15.16571141,4.22461351,Male,5.0
23.75,10.737003623333333,13.95988917,4.048147387,Female,40.0
8.0625,8.313172111333332,16.80481043,4.200756078,Female,13.0
6.545454545,7.233056440333335,19.11833317,4.210199282,Female,4.0
14.625,9.912321734666666,17.92192328,4.2430527730000005,Male,32.0
9.1,8.019641977000001,17.977822500000006,4.21229261,Female,15.0
12.14285714,9.143809699333334,18.31980326,4.219006408,Male,25.0
4.5,8.933999574333336,17.59375798,4.256624377,Female,7.0
13.0,8.615563888666667,15.74243025,4.195712686,Male,20.0
6.96,8.150730664000001,14.37586418,4.164229515,Male,15.0
4.583333333,6.8333085753333345,13.73140249,4.127794734,Male,7.0
13.57142857,7.477807659666666,13.82363633,4.128731872,Male,20.0
7.375,7.526657001333332,15.86725799,4.200401531,Female,10.0
26.66666667,8.435159878666667,16.33210601,4.202828479,Male,20.0
10.125,7.192580916333332,15.88493918,4.167123107,Female,13.0
9.428571429,7.148080877666668,14.52360866,4.130789406,Female,14.0
12.5,8.069113347333332,14.26857425,4.196667902,Female,16.0
9.75862069,7.691898368333333,15.43120882,4.163419785,Female,10.0
10.0,9.148222368666667,17.70923704,4.18788316,Male,20.0
5.64,6.947015513333333,13.00003121,4.115931083,Male,10.0
15.0,7.622117789,15.20417629,4.14661774,Female,21.0
12.76,23.936979552666674,16.80481043,4.2424633489999986,Male,200.0
8.235294117999999,6.982774756666667,14.95079844,4.142036739,Female,11.0
16.0,9.648039691000001,16.946454199999998,4.265395529,Female,21.0
8.833333332999999,6.926877750333332,13.22728763,4.035462824,Male,13.0
6.722222222,6.919456712666667,15.93775998,4.159975449,Female,5.0
28.83333333,12.559081822666665,18.36001674,4.3354538730000005,Female,47.0
5.0,6.492012697666667,11.38844152,4.059989847,Female,5.0
12.2,8.860352484666668,18.50602228,4.236646145,Male,20.0
15.0,7.627672006666668,12.81812162,4.122642867,Male,20.0
17.0,9.588926478,11.73710972,4.211623566,Male,36.0
15.0,9.961488670333335,17.57921992,4.29451899,Male,25.0
11.0,7.360797923666668,15.61569918,4.1834619339999985,Female,11.0
20.0,10.261972122333333,17.8656847,4.240513353,Female,25.0
11.6,8.371081021666667,16.34884404,4.205989455,Female,20.0
9.0,8.507707677,20.39309777,4.243188742,Female,15.0
5.279069767,6.672378208333333,14.54448728,4.159355077,Female,7.0
4.571428571,7.867908351666667,17.10121922,4.170367646,Female,5.0
9.529411765,7.943323668,16.24792133,4.198841143,Male,15.0
19.6,8.884471361666666,18.91850758,4.231411709,Female,26.0
15.83333333,9.431387211666667,14.89116832,4.187783938,Female,20.0
16.71428571,8.961829279333331,17.85157144,4.212921567,Female,22.0
9.769230769,8.569203653333334,20.06106808,4.239645547,Male,10.0
10.73684211,7.495188074333331,18.77870193,4.182142389,Female,10.0
10.0,8.957512195,19.99334994,4.249928583,Male,15.0
5.692307692000001,7.112752171333332,14.77054601,4.1680470760000015,Male,7.0
10.33333333,7.570768294,14.52360866,4.162413795,Female,15.0
4.105769231,7.493402541333332,18.18450531,4.229158067,Male,4.0
4.4,6.994528024666669,16.48158747,4.217191337,Female,5.0
12.4,6.917832746333332,14.43952862,4.116960944,Female,10.0
11.85714286,8.878383713,15.86725799,4.18379881,Male,18.0
17.5,8.583031733,14.18164863,4.2043033560000005,Female,21.0
10.8,8.174612396,15.74243025,4.238202113,Male,15.0
8.583333332999999,6.963455870333332,15.18496677,4.1457823430000005,Female,7.0
7.75,7.601826545333332,16.89949218,4.178970863,Female,10.0
6.1176470589999985,7.284641075666666,15.54239923,4.1842464439999985,Female,5.0
23.9,9.514633008333334,18.41337009,4.241826548,Female,25.0
18.66666667,8.957531828333334,15.33738126,4.16978916,Male,25.0
6.083333333,7.270988432,13.12717347,4.138856838,Male,12.0
11.66666667,6.947093487,10.32610174,4.0305092,Female,15.0
8.363636364,7.613028104,15.0687375,4.158754608,Male,15.0
3.823529412,6.3930175756666685,15.72444399,4.188709652,Male,5.0
4.017241379,6.8020408933333325,12.46723114,4.118723147,Female,10.0
8.666666667000001,8.630246010666665,13.32603129,4.12471084,Female,32.0
15.0,7.865145382666667,13.17740476,4.172055114,Male,20.0
7.764705882,9.008945445666669,16.465106,4.186467886,Female,14.0
8.222222222000001,6.806551218666668,12.21340544,4.122362457,Male,8.0
13.33333333,8.265225250333334,17.1776034,4.273395814,Female,10.0
15.0,7.653574197999999,15.59743521,4.196182927,Female,15.0
12.5,9.050982071,17.38807784,4.23096721,Male,15.0
8.333333332999999,7.662432822666668,19.47045578,4.204490239,Male,8.0
20.0,8.071895124666666,16.97762412,4.186120468,Female,20.0
9.090909091,7.393203335666668,14.18164863,4.153706059,Male,14.0
8.75,7.716400121666667,13.54342221,4.121077032,Female,20.0
5.6,6.533776906333332,10.40296605,4.026019123,Female,10.0
8.411764706,7.721406367333333,14.60678968,4.123341157,Male,7.0
16.0,9.996460404666665,17.10121922,4.17847285,Female,38.0
12.33333333,8.333623458666668,17.35830989,4.157999737,Male,20.0
11.0,9.335486772000001,20.30559961,4.250942454,Male,15.0
12.6,8.395984467999996,14.99030523,4.217875538,Female,15.0
6.428571429,7.077861358,15.5791307,4.157976434,Male,6.0
10.0,8.263812368666668,15.63392285,4.222732659,Female,20.0
10.0,8.422669156333333,20.55519011,4.240178277,Male,10.0
15.0,9.128238450333335,17.50617936,4.178756297,Female,25.0
6.705882353,7.963640784666668,15.65210641,4.205966425,Female,5.0
10.0,7.634616367333332,18.5191849,4.204956078,Male,10.0
28.75,11.803225251333338,18.70158163,4.303832778,Female,40.0
9.545454546,7.397188860333332,14.46063421,4.171640715,Male,10.0
10.0,8.013884909,17.87977643,4.186276022,Female,15.0
13.55555556,6.366722822333332,9.584699913,4.027711724,Male,10.0
13.0,9.192845579666669,18.5191849,4.2036467810000016,Male,20.0
9.5,8.291671616333334,18.06104582,4.189973668,Male,22.0
6.5625,7.940251575333334,16.91517397,4.214815436,U,7.0
8.296296296,8.387278437,19.69456073,4.231119644,Male,15.0
17.33333333,9.531667194333334,20.40398312,4.248641955,Male,25.0
13.8,7.6166585343333315,18.03338731,4.187077878,Female,10.0
6.7,8.833086739333334,20.06106808,4.233051787,Female,13.0
17.16,8.204806490666666,15.02961748,4.152235847,Male,20.0
5.090909091,7.252925943666668,15.46844011,4.154752124,Male,5.0
9.857142857000001,8.104144093,17.99174486,4.274365254,Female,12.0
13.85714286,8.433735668333334,11.91973624,4.058294138,Female,10.0
13.75,7.216146739,13.73140249,4.153814697,Female,15.0
8.6,7.550785795,16.465106,4.146592121,Male,15.0
12.57142857,7.874065227999999,15.93775998,4.17758874,Female,15.0
6.666666667,8.111962275333331,19.76430145,4.206525477,Female,10.0
7.5,8.925880317,19.10596327,4.218322436,Female,12.0
7.571428571,8.186283416666667,15.29954541,4.229139447,Female,11.0
7.823529412,6.7592006033333325,13.05116011,4.147549135,Male,7.0
3.161290323,6.9308546789999985,14.52360866,4.163597735,Female,3.0
10.95454546,7.637928506666667,13.56718319,4.177223305,Male,20.0
4.814814815,8.831481681,18.75306377,4.292943281,Male,3.0
5.875,8.583086739333334,20.06106808,4.233051787,Male,10.0
8.0,7.81526497,12.18460903,4.15143857,Female,15.0
4.4,6.711932667666668,12.41163425,4.137746092,Female,5.0
11.33333333,7.577861358,16.74111725,4.171391368,Female,12.0
13.33333333,8.934518260333334,14.85116474,4.155098792,Female,25.0
22.5,9.466701480333334,18.5191849,4.246610602,Female,25.0
7.25,8.439922171000001,14.72992576,4.23827618,Female,15.0
15.8,9.316788752333332,17.10121922,4.233284887,Female,25.0
13.0,9.591824178666666,16.43204826,4.20310454,Male,20.0
10.33333333,10.738655115666669,17.43254663,4.200223835,Female,38.0
14.22222222,7.495612284666668,12.94853219,4.080417977,Female,20.0
15.16666667,9.446212639,15.88493918,4.196959551,Male,21.0
4.473684211,7.051138028333333,16.54720085,4.181200059,Male,4.0
7.894736842,6.873048904333332,14.41836535,4.165132503,Female,7.0
7.235294118,8.277406569666669,19.33836658,4.269991334,Female,11.0
2.361111111,5.183946503666666,12.65836714,4.113528399,Male,2.0
6.055555556,7.227911045666668,17.26841128,4.191669435,Male,5.0
5.909090909,6.471688002333332,12.54979372,4.08653775,Female,10.0
30.0,11.504904816666668,15.68835412,4.141956912,Male,50.0
5.2,6.601654329333331,13.8006846,4.127226041,Male,10.0
10.4,7.701960366000002,14.70953677,4.133428335,Female,12.0
22.5,8.212016326666667,15.39380721,4.149578288,Male,20.0
3.117647059,7.167912288666668,16.0942611,4.246019826,Male,2.0
25.0,8.922809771333332,15.76037768,4.126880565,Male,25.0
7.529411765,7.067164687000001,15.22334023,4.140484079,Male,9.0
11.51351351,7.128599334333331,13.66146857,4.119139871000002,Female,10.0
6.1111111110000005,6.005331536,14.46063421,4.120587627,Female,6.0
10.5,7.582247371333332,15.97288437,4.190689992,Female,10.0
15.0,9.604109748333334,19.10596327,4.229244914,Male,25.0
7.12875,9.196610037666666,19.36251419,4.208718919,Female,20.0
6.916666667,8.280501693333333,19.15534935,4.280447157,Female,10.0
3.6875,6.478123585666666,13.93735133,4.124634288,Male,5.0
17.5,9.743918795333334,17.37320614,4.300084114,Female,25.0
20.26086957,8.832247371333333,15.97288437,4.190689992,Female,25.0
11.26666667,7.272683704333334,13.27682791,4.1532583989999985,Male,10.0
24.0,11.370471540999999,20.81986806,4.2836027360000015,Female,33.0
7.5625,7.348046024333334,12.18460903,4.0735475160000005,Female,10.0
8.35,9.188525918666668,20.19517134,4.264701352,Female,20.0
5.0,6.953358264666666,13.02564152,4.1668098910000015,Female,5.0
8.833333332999999,8.758129247333333,20.75695221,4.23929077,Male,10.0
4.5,9.950055618333334,18.2794177,4.199607798,Female,25.0
21.0,9.215111768666668,16.04241601,4.150920581,Male,23.0
13.57142857,9.083646287666667,18.08862254,4.223931573,Male,20.0
7.0,8.091284163666668,15.70641868,4.185551352,Male,5.0
21.0,6.527065472333332,12.54979372,4.045573067,Female,10.0
5.115384615,6.856780926333332,8.781311789,4.077093565,Female,10.0
9.384615385,7.628682993333332,15.20417629,4.173962971,Female,13.0
10.55,6.762922476333332,14.60678968,4.138021288,Female,10.0
12.2,7.438405255333333,13.20238937,4.121831075,Female,19.0
20.0,7.947062505666668,15.18496677,4.171204008,Female,20.0
25.0,9.50488199,19.85654416,4.2276707810000005,Male,30.0
9.941176471,9.390607043,19.09357771,4.228460739,Male,15.0
15.85294118,8.940847396333332,14.66859938,4.177381472,Female,25.0
15.0,8.168387584333331,13.4476017,4.10024683,Female,22.0
6.352941177000001,8.507576488666665,17.32844334,4.204715638,Male,17.0
20.0,8.382050052666667,13.95988917,4.123325681,Female,20.0
10.0625,7.1341191283333325,14.6480503,4.138446624,Female,10.0
15.53846154,9.143948008666667,19.04387785,4.213826129,Male,26.0
6.75,8.807060682000001,20.21735214,4.217696264,Female,9.0
5.127659575,8.745390221333333,15.22334023,4.186175394,Female,10.0
8.826086957000001,7.826348456333332,15.26153242,4.165483022,Male,10.0
10.19047619,7.580919860333331,17.68050362,4.200053953,Female,10.0
7.857142857,7.528994111666668,18.005646399999996,4.187232136,Female,5.0
5.0,7.4471367243333315,15.68835412,4.167521519,Male,7.0
17.5,8.005260744666666,15.61569918,4.163597735,Female,20.0
3.931538461,8.870072187666668,17.57921992,4.181505495,Male,20.0
16.0,11.194833274,17.03963674,4.288952895,Female,45.0
2.4634146340000003,6.741025628666668,13.4476017,4.106566206,Male,5.0
12.33333333,8.821573363999999,15.74243025,4.182860592,Male,21.0
9.090909091,8.806950572000002,16.24792133,4.2170595330000005,Female,15.0
6.0,8.218685494999999,12.68524765,4.145885472,Male,6.0
10.54545455,7.818924065,15.83178309,4.208185909,Female,12.0
15.0,7.7803488466666675,15.35623337,4.123372101,Female,20.0
10.0,8.483789965,16.17997058,4.25017282,Female,18.0
20.0,8.415052973333333,15.93775998,4.180037758,Female,10.0
13.2,8.025417076333332,15.90258311,4.186650314,Female,16.0
5.777777778,6.930722543333332,15.24245885,4.223716357,Male,7.0
6.222222222,7.045005314,13.84651779,4.1285539139999985,Female,12.0
9.7,7.89898455,16.54720085,4.19621644,Male,15.0
13.24,8.650456631666666,17.65167977,4.223925058,Male,20.0
5.846153846,7.290097236,17.00868465,4.173759317,Female,6.0
15.33333333,8.559308307666667,17.23824412,4.2010854439999985,Female,20.0
12.0,7.454537586666666,14.93097136,4.078064487,Male,17.0
9.75,8.029424579666665,17.37320614,4.203678134,U,14.0
9.689655172,7.111854757333332,15.77828648,4.156864271,Male,10.0
17.5,8.83150185,16.61232102,4.128137683,Male,30.0
8.25,7.863110794666666,13.6144764,4.121124293,Male,20.0
8.9375,7.165580704666668,15.97288437,4.190689992,Male,5.0
15.85,9.38550967,15.14640994,4.170744749,Female,30.0
8.333333332999999,7.728858298666668,18.42666161,4.237320724,Male,8.0
25.0,8.811734808999999,11.42092707,4.116045928,Female,30.0
4.8,6.380246010666666,12.57709679,4.09256245,Male,5.0
20.0,8.380837196666667,14.60678968,4.171183172,Male,20.0
11.28571429,7.318968114,15.43120882,4.146515232,Female,12.0
5.363636364,7.346563444333332,15.65210641,4.222594224,Female,10.0
8.111111111,8.050129252666666,18.18450531,4.227235707,Female,14.0
16.0,8.045092850666666,16.69304126,4.188279186,Female,20.0
7.0,7.0629959246666685,12.89665646,4.1220970480000005,Female,11.0
15.0,8.216317408666669,14.58607743,4.1640967889999985,Female,20.0
7.285714286,6.955826143333333,14.50267386,4.169915619,Female,10.0
11.0,8.841829736666666,19.4585201,4.324058889,Female,12.5
6.590909091,6.986907531333332,15.6702501,4.155194248,Male,7.0
10.36363636,8.760040859666669,17.25334038,4.204030253,Female,14.0
11.66666667,7.960523108999999,14.52360866,4.1360538999999985,Male,15.0
5.947368421,7.336771252333333,12.92264184,4.111419921,Male,7.0
15.0,8.642948570333331,16.43204826,4.133328423,Female,25.0
12.33333333,8.264814351,16.93082794,4.211914955,Male,15.0
17.42857143,7.984410726,14.87119175,4.131964412,Female,21.0
4.714285714,8.223167084333332,17.44732111,4.191843722,Male,4.0
5.7,7.564759027999999,13.4234493,4.08541953,Female,6.0
8.6,7.163503006,16.12864888,4.162087813,Male,15.0
16.0,8.199803781333332,13.59086772,4.160911345,Female,22.0
20.0,10.606017037666668,14.00476366,4.177825164,Female,50.0
9.090909091,7.530367581333332,15.70641868,4.212885518,Male,10.0
20.0,8.085031602666668,14.24693524,4.149540788,Male,20.0
11.53333333,8.323623031666667,13.73140249,4.167403213,Female,14.0
20.0,9.715454950666668,19.27773801,4.2543706210000005,Male,20.0
6.296296296,6.400444493333333,13.4234493,4.12804831,Male,7.0
7.5,7.682399616333332,19.00643609,4.19428156,Female,10.0
11.625,7.032731851666667,15.12706208,4.183171052,Male,5.0
11.66666667,10.05814249,13.75456821,4.148018487,Male,51.0
10.66666667,7.509581464,10.44103052,4.100339592,Male,15.0
10.22692308,6.85220248,13.1019253,4.092483658,Female,12.0
7.5,7.985780013999999,16.67695692,4.191013463,Male,15.0
23.75,12.061334367,18.99392346,4.2136114330000005,Male,60.0
17.5,8.688264123,15.29954541,4.147828429,Female,30.0
16.66666667,7.598911853666668,12.41163425,4.2362695110000015,Female,20.0
14.2,7.838926477999999,17.31347285,4.187621388,Female,15.0
7.666666667,7.101278394666666,12.32738395,4.126730059,Female,5.0
11.83333333,8.501698269333334,13.47167456,4.151500087,Female,25.0
6.5,8.555125110333334,18.2659173,4.2093983339999985,Male,10.0
13.5,8.743788597666668,15.41252942,4.174054499,Male,14.0
15.0,8.145682698,12.09747523,4.104032394,Female,15.0
13.69230769,11.123557835,20.19517134,4.27071647,Female,36.0
12.69230769,7.095824562000001,14.75026207,4.174915399,Female,12.0
23.66666667,10.012115293999999,17.80910171,4.204233193,Female,36.0
6.583333333,8.976532203333333,17.70923704,4.228523185,Male,13.0
15.0,7.766537165666668,17.31347285,4.195223573,Female,14.0
7.0,6.949225458333332,13.63800982,4.121878052,Female,10.0
15.0,7.773562306,16.83648441,4.173463385,Female,15.0
12.5,8.268401799,17.75216911,4.208816234,Male,15.0
3.25,5.273880521000001,12.09747523,4.115371776,Female,3.0
7.214285714,7.541671616333332,13.70816434,4.183011223,Male,13.0
11.66666667,7.969013154,17.1776034,4.179009833,Female,15.0
7.25,7.929226554333332,15.02961748,4.223271523,Female,10.0
10.25,8.248914037999999,15.97288437,4.190689992,Male,18.0
15.0,6.403118671666667,13.56718319,4.145148755,Male,5.0
8.615384615,5.685363597333333,15.50550297,4.167284788,Female,10.0
20.83333333,8.767945061333332,17.1776034,4.178120016,Male,25.0
23.85714286,9.711374709333334,17.11654848,4.1918959560000015,Female,37.0
9.6,6.7542166816666676,13.4476017,4.1670367860000015,Female,2.0
9.0,7.748914038,15.97288437,4.190689992,Male,12.0
8.142857142999999,7.421738534333333,15.12706208,4.17699556,Male,7.0
15.0,7.144402834,8.981340128,4.112655523,Female,15.0
7.604651163,6.276138461666667,11.42092707,4.073683913,Male,8.0
15.0,7.857884879333334,13.95988917,4.131848858,Male,25.0
16.09090909,9.431387211666667,18.76589138,4.235634899,Female,20.0
30.0,12.236321973666664,20.32754379,4.230979413,Female,50.0
17.1,9.127156972666668,16.31533521,4.19250358,Male,20.0
8.0,8.069874128,19.20448787,4.235722457,Male,12.0
6.6,7.984034791333332,17.11654848,4.230244767,Female,10.0
9.25,8.226596428333334,17.78067943,4.2877169880000015,Female,10.0
15.0,8.40544035,16.11147243,4.234087847,Male,21.0
7.5,7.446444127999999,14.43952862,4.157614656,Male,15.0
7.818181817999999,6.239712561666668,12.03875236,4.067760936,Male,5.0
22.22222222,8.620024931333331,15.41252942,4.164769936,Female,25.0
8.5,8.436045276666666,20.07231081,4.202891639,Female,8.0
3.8,7.628223399666666,18.41337009,4.265053431,Male,5.0
13.44444444,8.978592900333334,16.34884404,4.2205701210000015,Male,10.0
5.25,7.144363999333334,14.24693524,4.188476685,Female,7.0
5.555555556,5.969626251666668,8.130518947,4.0113101460000005,Male,5.0
3.518518519,7.099066282999999,17.13185142,4.19959967,Male,3.0
5.403846154,7.108362991333332,16.51445638,4.177884194,Male,7.0
8.227272727,7.372919289333332,16.75708401,4.185744434,Male,10.0
12.33333333,9.638334501000001,18.91850758,4.251204439,Male,21.0
9.0,8.281667194333334,17.68050362,4.232758192,Male,10.0
4.5,6.725370739333331,14.77054601,4.126730059,Female,7.0
7.083333333,7.777957917999999,15.76037768,4.178853877,U,15.0
3.703703704,7.037747688333333,16.39886315,4.269836459,Female,4.0
15.0,9.238542983,19.27773801,4.3198791960000005,Male,15.0
8.45,7.153118671666667,14.29015237,4.14934059,Female,14.0
6.588235294,7.207696665666669,17.14712815,4.15238246,Female,8.0
10.0,8.714695636666667,17.13185142,4.261744404,Female,14.0
7.2,7.273128651666667,16.34884404,4.215697529,Male,5.0
7.090909091,7.384413668333332,17.37320614,4.200167236,Female,10.0
14.83333333,7.95073111,17.25334038,4.259532509,Male,15.0
10.33333333,7.694131257,14.46063421,4.188216274,Female,15.0
7.235294118,9.250349495,19.81052823,4.234554927,Female,15.0
24.0,10.782247778333335,14.07157963,4.248538745,Male,31.0
8.095238095,8.513970761333333,17.26841128,4.198340815,Female,10.0
6.052631579,7.448858722666667,17.13185142,4.163764321,Male,8.0
10.83333333,6.992428721333332,15.37504194,4.17027318,U,10.0
9.666666667000001,8.152827455666666,13.30147137,4.153742282,Female,20.0
11.4,7.726548152666668,16.709096,4.2502185510000015,Female,5.0
20.0,8.214885769666665,16.67695692,4.169027527,Male,20.0
5.0,5.704933697666668,12.46723114,4.085148903,Male,5.0
13.0,7.296789203666668,17.19280214,4.166755804,Female,11.0
6.833333333,7.0910009213333325,14.397144,4.155134597,Male,10.0
5.375,8.577184913666668,14.72992576,4.10800687,Male,5.0
15.0,9.369674348666669,13.05116011,4.092483658,Female,20.0
3.592592593,7.016191715,16.34884404,4.169567528,Male,3.0
30.0,10.632811390666669,14.81095815,4.166463304,Male,50.0
6.12,7.645811941666666,18.04722683,4.210560766,Female,8.0
20.83333333,9.112420897333333,15.92018998,4.24040178,Female,25.0
13.0,7.567269614333331,11.42092707,4.0817717810000005,Male,19.0
7.285714286,7.3985983033333325,14.41836535,4.1941451239999985,Male,10.0
19.30769231,8.414253193666667,17.43254663,4.183340041,Male,20.0
11.66666667,8.654976459333334,18.80427206,4.265793181,Male,10.0
15.0,8.160975576333334,12.09747523,4.104751225,Male,25.0
6.266666667000001,7.394363999333334,14.60678968,4.168121964,Female,10.0
14.5,9.186660155,17.41774799,4.235955592,Male,15.0
20.0,7.875256692666667,13.35050837,4.12763038,Male,20.0
6.333333333,5.843968627333332,12.15568938,4.098659588,Male,10.0
3.705882353,8.1990915,13.35050837,4.189156331,Male,3.0
6.8,6.727736167333332,14.83108698,4.128968754,Female,10.0
11.625,8.509343265333332,15.90258311,4.251189343,Male,10.0
7.05,7.960079628,13.6144764,4.176060101,Female,9.0
7.5625,7.079981470666668,14.093721300000002,4.134860987,Female,11.0
4.254901961,7.979317801333332,18.62383704,4.229844714,Male,10.0
6.217391304,7.179589142999999,14.70953677,4.153778495,Female,15.0
3.25,8.516737014333334,17.44732111,4.291998673,Male,10.0
4.5,6.873436322666668,16.04241601,4.169482986,Female,5.0
8.1,7.861717730666666,18.22529948,4.25156108,Female,11.0
11.5,7.879980611333332,18.5191849,4.221746576,Male,10.0
15.0,8.191190055,18.61081805,4.277058392,Female,15.0
8.466666667,5.901463599666666,12.21340544,4.1177885289999985,Female,5.0
20.0,6.178718049666665,8.678385585,4.054340891,Male,5.0
9.310344828,7.272877007000001,14.02710128,4.156510896,Female,12.0
8.611111111,8.175075448333333,14.46063421,4.182398054,Female,13.0
24.11538462,9.743918795333334,17.89384672,4.1994858110000015,Female,25.0
7.133333333,6.638468302333332,13.63800982,4.1235730560000015,Male,10.0
15.66666667,8.125004949666666,13.66146857,4.142355526,Male,20.0
10.81818182,8.316932703666668,19.26556745,4.21192223,Female,5.0
6.5,8.220567722333334,18.40005991,4.226589306,Female,7.0
7.666666667,9.138709524,18.21172111,4.246878508,Male,15.0
7.465116279,7.150602768,13.51958419,4.129617856,Female,12.0
12.5,8.449991867666666,15.74243025,4.171848098,Female,20.0
5.8,9.179141957999999,20.8407567,4.347378206,Male,6.0
15.0,6.944800673333333,13.77766207,4.130789406,Female,10.0
16.0,9.757013612666666,16.23098438,4.314556906,Male,26.0
10.85714286,7.614750757,15.61569918,4.198357255,Female,15.0
15.66666667,9.273551197666666,13.77766207,4.195796801,Male,20.0
8.65,7.964232163333333,13.6144764,4.16866614,Female,10.0
4.923076923,7.929830211666667,15.74243025,4.177460475,Male,5.0
13.0,8.535681117666666,14.75026207,4.187558112,Male,20.0
27.0,7.817123298333333,19.97067671,4.22520749,Female,10.0
4.0,8.006091230333334,14.68909475,4.186312593,Female,4.0
8.333333332999999,7.035405650666668,15.63392285,4.186019702,Female,5.0
9.9375,7.563855527,18.5191849,4.20877133,Male,12.0
13.33333333,7.149897354,13.54342221,4.116700187,Male,15.0
4.875,7.156003293666668,15.95529329,4.2559731360000015,Female,5.0
12.33333333,8.465722528666667,13.37490329,4.168089875,Female,20.0
4.4,6.826841548666668,15.90258311,4.176826939,Female,5.0
8.307692308,7.656619455333334,17.23824412,4.20765788,Female,10.0
16.25,8.662869857666667,12.06817806,4.086083326000002,Female,35.0
6.933333332999999,7.401301902666668,14.02710128,4.14259407,Female,11.0
10.0,9.656038142,18.01952719,4.264401117,Male,15.0
10.0,7.1586793643333335,16.28169473,4.16917601,Male,13.0
22.18181818,9.058542798,19.27773801,4.263659965,Female,21.0
10.0,6.1881077896666685,12.38366595,4.122907124,Female,5.0
6.615384615,7.509156555333334,17.47679798,4.165242152,Male,10.0
12.36142857,7.763052811333332,14.02710128,4.133128355,Female,16.0
7.368421053,8.107354748333334,19.10596327,4.207937295,Female,7.0
5.5625,7.723496026666668,16.04241601,4.200296563,Male,11.0
3.52173913,6.62905021,11.25682377,4.174935579,Female,6.0
6.214285714,8.226596428333334,13.07658777,4.136972243,Female,10.0
11.66666667,9.162517728333334,17.03963674,4.234087847,Male,25.0
20.0,8.356265935666666,17.43254663,4.179194758,Female,20.0
7.875,8.629008127999999,15.50550297,4.219169923,Male,15.0
10.72727273,8.486966958,17.38807784,4.19838191,Male,21.0
12.2631579,7.810852300666666,15.33738126,4.150151835,Male,20.0
8.0,7.650257445,15.99025059,4.158962806,Female,15.0
7.0,8.176759562333332,15.70641868,4.172385578,Female,10.0
18.41666667,8.557891762333334,13.30147137,4.1201598110000015,Female,28.0
11.0,9.177644418666668,17.38807784,4.256414134,Female,20.0
9.7,7.998914038,15.97288437,4.190689992,Female,15.0
7.75,6.8247496046666685,12.41163425,4.130949631,Female,11.0
